 ep year mon day hour min sec gx gy gz
3476 2019 03 06 06 13 20.250316841 -0.040000 -0.020000 -0.020000
3477 2019 03 06 06 13 21.280384651 -0.050000 -0.020000 -0.020000
3478 2019 03 06 06 13 22.310434962 -0.050000 -0.020000 -0.020000
3479 2019 03 06 06 13 23.340552771 -0.040000 -0.020000 -0.020000
3480 2019 03 06 06 13 24.370610997 -0.060000 -0.020000 -0.020000
3481 2019 03 06 06 13 25.400683443 -0.050000 -0.020000 -0.020000
3482 2019 03 06 06 13 26.430756409 -0.050000 -0.020000 -0.020000
3483 2019 03 06 06 13 27.460920571 -0.050000 -0.020000 -0.020000
3484 2019 03 06 06 13 28.491003068 -0.060000 -0.020000 -0.020000
3485 2019 03 06 06 13 29.521063327 -0.040000 -0.020000 -0.020000
3486 2019 03 06 06 13 30.551239312 -0.040000 -0.020000 -0.020000
3487 2019 03 06 06 13 31.581301028 -0.040000 -0.010000 -0.020000
3488 2019 03 06 06 13 32.611463211 -0.050000 -0.020000 -0.020000
3489 2019 03 06 06 13 33.641518574 -0.040000 -0.020000 -0.030000
3490 2019 03 06 06 13 34.671682163 -0.050000 -0.020000 -0.020000
3491 2019 03 06 06 13 35.701744921 -0.050000 -0.020000 -0.020000
3492 2019 03 06 06 13 36.731798721 -0.050000 -0.010000 -0.020000
3493 2019 03 06 06 13 37.761942937 -0.060000 -0.030000 -0.020000
3494 2019 03 06 06 13 38.792156058 -0.050000 -0.020000 -0.020000
3495 2019 03 06 06 13 39.822325794 -0.050000 -0.020000 -0.020000
3496 2019 03 06 06 13 40.852402511 -0.040000 -0.020000 -0.020000
3497 2019 03 06 06 13 41.882546467 -0.030000 -0.020000 -0.020000
3498 2019 03 06 06 13 42.912622403 -0.050000 -0.020000 -0.020000
3499 2019 03 06 06 13 43.942671777 -0.040000 -0.020000 -0.020000
3500 2019 03 06 06 13 44.973219475 -0.030000 -0.020000 -0.020000
3501 2019 03 06 06 13 46.003363223 -0.050000 -0.020000 -0.020000
3502 2019 03 06 06 13 47.034287112 -0.040000 -0.020000 -0.020000
3503 2019 03 06 06 13 48.064528879 -0.050000 -0.020000 -0.020000
3504 2019 03 06 06 13 49.095040588 -0.040000 -0.030000 -0.020000
3505 2019 03 06 06 13 50.125162513 -0.050000 -0.020000 -0.020000
3506 2019 03 06 06 13 51.155240584 -0.030000 -0.020000 -0.020000
3507 2019 03 06 06 13 52.186570456 -0.050000 -0.020000 -0.020000
3508 2019 03 06 06 13 53.220433512 -0.050000 -0.020000 -0.020000
3509 2019 03 06 06 13 54.250475074 -0.050000 -0.020000 -0.020000
3510 2019 03 06 06 13 55.280578093 -0.050000 -0.020000 -0.020000
3511 2019 03 06 06 13 56.310656581 -0.050000 -0.020000 -0.020000
3512 2019 03 06 06 13 57.340815796 -0.050000 -0.020000 -0.020000
3513 2019 03 06 06 13 58.370871420 -0.050000 -0.020000 -0.020000
3514 2019 03 06 06 13 59.400937721 -0.030000 -0.010000 -0.020000
3515 2019 03 06 06 14 00.431002720 -0.040000 -0.010000 -0.020000
3516 2019 03 06 06 14 01.461061677 -0.040000 -0.010000 -0.020000
3517 2019 03 06 06 14 02.491131884 -0.040000 -0.020000 -0.010000
3518 2019 03 06 06 14 03.521177039 -0.050000 -0.020000 -0.020000
3519 2019 03 06 06 14 04.551237298 -0.040000 -0.020000 -0.020000
3520 2019 03 06 06 14 05.581370681 -0.040000 -0.030000 -0.020000
3521 2019 03 06 06 14 06.611528439 -0.050000 -0.020000 -0.020000
3522 2019 03 06 06 14 07.641695831 -0.040000 -0.020000 -0.020000
3523 2019 03 06 06 14 08.671868172 -0.050000 -0.020000 -0.020000
3524 2019 03 06 06 14 09.701926556 -0.050000 -0.020000 -0.020000
3525 2019 03 06 06 14 10.731983482 -0.040000 -0.020000 -0.020000
3526 2019 03 06 06 14 11.762038221 -0.050000 -0.020000 -0.020000
3527 2019 03 06 06 14 12.792208582 -0.040000 -0.020000 -0.020000
3528 2019 03 06 06 14 13.822373579 -0.040000 -0.010000 -0.020000
3529 2019 03 06 06 14 14.852557117 -0.040000 -0.020000 -0.010000
3530 2019 03 06 06 14 15.882745447 -0.040000 -0.020000 -0.020000
3531 2019 03 06 06 14 16.912906486 -0.030000 -0.020000 -0.020000
3532 2019 03 06 06 14 17.942968464 -0.030000 -0.020000 -0.020000
3533 2019 03 06 06 14 18.973176012 -0.040000 -0.020000 -0.020000
3534 2019 03 06 06 14 20.010415310 -0.050000 -0.020000 -0.010000
3535 2019 03 06 06 14 21.051006943 -0.060000 -0.020000 -0.020000
3536 2019 03 06 06 14 22.081690629 -0.040000 -0.020000 -0.020000
3537 2019 03 06 06 14 23.112016196 -0.030000 -0.020000 -0.020000
3538 2019 03 06 06 14 24.142127081 -0.050000 -0.020000 -0.020000
3539 2019 03 06 06 14 25.172385462 -0.040000 -0.010000 -0.020000
3540 2019 03 06 06 14 26.202556762 -0.050000 -0.020000 -0.030000
3541 2019 03 06 06 14 27.232719313 -0.050000 -0.020000 -0.020000
3542 2019 03 06 06 14 28.262896081 -0.040000 -0.020000 -0.020000
3543 2019 03 06 06 14 29.293087485 -0.030000 -0.020000 -0.020000
3544 2019 03 06 06 14 30.323220974 -0.060000 -0.030000 -0.020000
3545 2019 03 06 06 14 31.353310504 -0.050000 -0.020000 -0.020000
3546 2019 03 06 06 14 32.383381285 -0.040000 -0.020000 -0.020000
3547 2019 03 06 06 14 33.413495347 -0.050000 -0.020000 -0.020000
3548 2019 03 06 06 14 34.443660032 -0.060000 -0.010000 -0.020000
3549 2019 03 06 06 14 35.473868676 -0.030000 -0.020000 -0.020000
3550 2019 03 06 06 14 36.504023934 -0.060000 -0.020000 -0.020000
3551 2019 03 06 06 14 37.534168568 -0.050000 -0.020000 -0.020000
3552 2019 03 06 06 14 38.564244870 -0.040000 -0.020000 -0.020000
3553 2019 03 06 06 14 39.594310911 -0.040000 -0.020000 -0.020000
3554 2019 03 06 06 14 40.624365391 -0.050000 -0.020000 -0.020000
3555 2019 03 06 06 14 41.654431640 -0.050000 -0.020000 -0.020000
3556 2019 03 06 06 14 42.684564191 -0.050000 -0.020000 -0.020000
3557 2019 03 06 06 14 43.714763095 -0.060000 -0.020000 -0.020000
3558 2019 03 06 06 14 44.744824137 -0.050000 -0.020000 -0.020000
3559 2019 03 06 06 14 45.774884657 -0.050000 -0.020000 -0.020000
3560 2019 03 06 06 14 46.805053666 -0.040000 -0.010000 -0.020000
3561 2019 03 06 06 14 47.835135749 -0.050000 -0.020000 -0.020000
3562 2019 03 06 06 14 48.865210592 -0.040000 -0.020000 -0.020000
3563 2019 03 06 06 14 49.895362205 -0.050000 -0.020000 -0.020000
3564 2019 03 06 06 14 50.925493923 -0.060000 -0.010000 -0.020000
3565 2019 03 06 06 14 51.955644858 -0.050000 0.000000 -0.030000
3566 2019 03 06 06 14 52.995573589 -0.040000 -0.020000 -0.010000
3567 2019 03 06 06 14 54.030591156 -0.040000 -0.030000 -0.020000
3568 2019 03 06 06 14 55.067402702 -0.040000 -0.020000 -0.020000
3569 2019 03 06 06 14 56.097499889 -0.040000 -0.090000 -0.020000
3570 2019 03 06 06 14 57.127549681 -0.050000 -0.020000 -0.010000
3571 2019 03 06 06 14 58.157698794 -0.050000 -0.020000 -0.020000
3572 2019 03 06 06 14 59.191574559 -0.040000 -0.030000 -0.010000
3573 2019 03 06 06 15 00.222998181 -0.050000 -0.010000 -0.020000
3574 2019 03 06 06 15 01.253183491 -0.050000 -0.040000 -0.040000
3575 2019 03 06 06 15 02.283363489 -0.060000 -0.020000 -0.010000
3576 2019 03 06 06 15 03.313550830 -0.040000 -0.020000 -0.010000
3577 2019 03 06 06 15 04.343645257 -0.040000 -0.020000 -0.020000
3578 2019 03 06 06 15 05.373817025 -0.050000 -0.030000 -0.020000
3579 2019 03 06 06 15 06.403978430 -0.040000 -0.020000 -0.010000
3580 2019 03 06 06 15 07.434148792 -0.040000 -0.030000 -0.010000
3581 2019 03 06 06 15 08.464335665 -0.040000 -0.020000 -0.020000
3582 2019 03 06 06 15 09.494493893 -0.040000 -0.020000 -0.020000
3583 2019 03 06 06 15 10.524680974 -0.040000 -0.020000 -0.020000
3584 2019 03 06 06 15 11.554852378 -0.050000 -0.020000 -0.020000
3585 2019 03 06 06 15 12.584988887 -0.040000 -0.020000 -0.020000
3586 2019 03 06 06 15 13.615148052 -0.040000 -0.020000 -0.020000
3587 2019 03 06 06 15 14.645322635 -0.030000 -0.020000 -0.020000
3588 2019 03 06 06 15 15.675478572 -0.040000 -0.020000 -0.020000
3589 2019 03 06 06 15 16.705861900 -0.040000 -0.010000 -0.020000
3590 2019 03 06 06 15 17.736045649 -0.050000 -0.020000 -0.020000
3591 2019 03 06 06 15 18.766187160 -0.040000 -0.020000 -0.020000
3592 2019 03 06 06 15 19.796324659 -0.030000 -0.010000 -0.020000
3593 2019 03 06 06 15 20.826438149 -0.040000 -0.020000 -0.020000
3594 2019 03 06 06 15 21.856578097 -0.040000 -0.010000 -0.020000
3595 2019 03 06 06 15 22.886744398 -0.050000 -0.020000 -0.020000
3596 2019 03 06 06 15 23.916887627 -0.040000 -0.010000 -0.020000
3597 2019 03 06 06 15 24.947019814 -0.050000 -0.020000 -0.020000
3598 2019 03 06 06 15 25.977161637 -0.060000 -0.020000 -0.020000
3599 2019 03 06 06 15 27.010380852 -0.040000 -0.020000 -0.020000
3600 2019 03 06 06 15 28.040955219 -0.040000 -0.020000 -0.020000
3601 2019 03 06 06 15 29.071218707 -0.040000 -0.020000 -0.020000
3602 2019 03 06 06 15 30.102690714 -0.040000 -0.020000 -0.020000
3603 2019 03 06 06 15 31.132875348 -0.040000 -0.010000 -0.020000
3604 2019 03 06 06 15 32.165706706 -0.030000 -0.020000 -0.020000
3605 2019 03 06 06 15 33.199165240 -0.040000 -0.020000 -0.020000
3606 2019 03 06 06 15 34.229315917 -0.010000 -0.030000 -0.030000
3607 2019 03 06 06 15 35.259473104 -0.050000 -0.020000 -0.020000
3608 2019 03 06 06 15 36.289677477 -0.040000 -0.020000 -0.020000
3609 2019 03 06 06 15 37.319859872 -0.050000 -0.010000 -0.020000
3610 2019 03 06 06 15 38.350054298 -0.050000 -0.020000 -0.020000
3611 2019 03 06 06 15 39.380238672 -0.030000 -0.010000 -0.020000
3612 2019 03 06 06 15 40.410296642 -0.040000 -0.020000 -0.020000
3613 2019 03 06 06 15 41.440370601 -0.030000 -0.030000 -0.020000
3614 2019 03 06 06 15 42.470432061 -0.040000 -0.020000 -0.020000
3615 2019 03 06 06 15 43.500598883 -0.050000 -0.020000 -0.020000
3616 2019 03 06 06 15 44.530651332 -0.050000 -0.020000 -0.020000
3617 2019 03 06 06 15 45.560794769 -0.050000 -0.010000 -0.020000
3618 2019 03 06 06 15 46.590855343 -0.050000 -0.020000 -0.020000
3619 2019 03 06 06 15 47.621058154 -0.050000 -0.020000 -0.020000
3620 2019 03 06 06 15 48.651192581 -0.040000 -0.020000 -0.020000
3621 2019 03 06 06 15 49.681591951 -0.040000 -0.030000 -0.020000
3622 2019 03 06 06 15 50.711752159 -0.050000 -0.020000 -0.020000
3623 2019 03 06 06 15 51.741804035 -0.050000 -0.020000 -0.010000
3624 2019 03 06 06 15 52.771862214 -0.050000 -0.020000 -0.020000
3625 2019 03 06 06 15 53.802039869 -0.040000 -0.020000 -0.020000
3626 2019 03 06 06 15 54.832099401 -0.050000 -0.020000 -0.020000
3627 2019 03 06 06 15 55.862162840 -0.050000 -0.020000 -0.020000
3628 2019 03 06 06 15 56.892335235 -0.030000 -0.020000 -0.020000
3629 2019 03 06 06 15 57.922403986 -0.040000 -0.020000 -0.020000
3630 2019 03 06 06 15 58.952543465 -0.040000 -0.020000 -0.020000
3631 2019 03 06 06 15 59.982738151 -0.060000 -0.020000 -0.020000
3632 2019 03 06 06 16 01.013521629 -0.040000 -0.030000 -0.020000
3633 2019 03 06 06 16 02.053218906 -0.060000 0.050000 -0.030000
3634 2019 03 06 06 16 03.083401978 -0.030000 -0.030000 -0.020000
3635 2019 03 06 06 16 04.113696298 -0.040000 -0.020000 -0.010000
3636 2019 03 06 06 16 05.143949993 -0.020000 -0.020000 0.000000
3637 2019 03 06 06 16 06.175003414 -0.040000 -0.010000 -0.020000
3638 2019 03 06 06 16 07.208749808 -0.040000 -0.020000 -0.020000
3639 2019 03 06 06 16 08.238957307 -0.040000 -0.020000 -0.020000
3640 2019 03 06 06 16 09.269060954 -0.040000 -0.020000 -0.020000
3641 2019 03 06 06 16 10.299168560 -0.040000 -0.020000 -0.020000
3642 2019 03 06 06 16 11.329410642 -0.050000 -0.020000 -0.020000
3643 2019 03 06 06 16 12.359533716 -0.040000 -0.020000 -0.020000
3644 2019 03 06 06 16 13.389660071 -0.050000 -0.020000 -0.010000
3645 2019 03 06 06 16 14.419887310 -0.050000 -0.020000 -0.020000
3646 2019 03 06 06 16 15.450139288 -0.050000 -0.020000 -0.020000
3647 2019 03 06 06 16 16.480281425 -0.050000 -0.020000 -0.020000
3648 2019 03 06 06 16 17.510433509 -0.040000 -0.020000 -0.020000
3649 2019 03 06 06 16 18.540686789 -0.040000 -0.020000 -0.020000
3650 2019 03 06 06 16 19.570840175 -0.040000 -0.020000 -0.020000
3651 2019 03 06 06 16 20.601079341 -0.050000 -0.020000 -0.020000
3652 2019 03 06 06 16 21.631319705 -0.040000 -0.020000 -0.020000
3653 2019 03 06 06 16 22.661446789 -0.040000 -0.020000 -0.020000
3654 2019 03 06 06 16 23.691598040 -0.030000 -0.020000 -0.020000
3655 2019 03 06 06 16 24.721785331 -0.050000 -0.020000 -0.020000
3656 2019 03 06 06 16 25.752025695 -0.050000 -0.020000 -0.020000
3657 2019 03 06 06 16 26.782177623 -0.030000 -0.030000 -0.010000
3658 2019 03 06 06 16 27.812423611 -0.040000 -0.020000 -0.020000
3659 2019 03 06 06 16 28.842566008 -0.050000 -0.020000 -0.020000
3660 2019 03 06 06 16 29.872904651 -0.050000 -0.020000 -0.020000
3661 2019 03 06 06 16 30.903127047 -0.040000 -0.020000 -0.020000
3662 2019 03 06 06 16 31.933370848 -0.050000 -0.020000 -0.010000
3663 2019 03 06 06 16 32.963589129 -0.030000 -0.020000 -0.020000
3664 2019 03 06 06 16 34.001048843 -0.040000 -0.020000 -0.020000
3665 2019 03 06 06 16 35.036970771 -0.040000 -0.020000 -0.020000
3666 2019 03 06 06 16 36.067186813 -0.040000 -0.020000 -0.020000
3667 2019 03 06 06 16 37.097509779 -0.050000 -0.010000 -0.020000
3668 2019 03 06 06 16 38.127757070 -0.050000 -0.020000 -0.020000
3669 2019 03 06 06 16 39.158003215 -0.030000 -0.020000 -0.020000
3670 2019 03 06 06 16 40.188155090 -0.050000 -0.020000 -0.020000
3671 2019 03 06 06 16 41.218266654 -0.050000 -0.020000 -0.020000
3672 2019 03 06 06 16 42.251063691 -0.040000 -0.020000 -0.020000
3673 2019 03 06 06 16 43.281232858 -0.050000 -0.020000 -0.020000
3674 2019 03 06 06 16 44.311376140 -0.030000 -0.020000 -0.020000
3675 2019 03 06 06 16 45.341557963 -0.040000 -0.020000 -0.020000
3676 2019 03 06 06 16 46.371733432 -0.040000 -0.020000 -0.020000
3677 2019 03 06 06 16 47.401905151 -0.040000 -0.010000 -0.020000
3678 2019 03 06 06 16 48.432042861 -0.040000 -0.030000 -0.030000
3679 2019 03 06 06 16 49.462202601 -0.040000 -0.010000 -0.020000
3680 2019 03 06 06 16 50.492270988 -0.040000 -0.010000 -0.030000
3681 2019 03 06 06 16 51.522368959 -0.060000 -0.020000 -0.020000
3682 2019 03 06 06 16 52.552438075 -0.060000 -0.020000 -0.020000
3683 2019 03 06 06 16 53.582491359 -0.050000 -0.020000 -0.020000
3684 2019 03 06 06 16 54.612553132 -0.050000 -0.020000 -0.020000
3685 2019 03 06 06 16 55.642597145 -0.050000 -0.020000 -0.020000
3686 2019 03 06 06 16 56.672745219 -0.040000 -0.020000 -0.020000
3687 2019 03 06 06 16 57.702881678 -0.030000 -0.020000 -0.020000
3688 2019 03 06 06 16 58.733030689 -0.040000 -0.020000 -0.020000
3689 2019 03 06 06 16 59.763185898 -0.040000 -0.020000 -0.020000
3690 2019 03 06 06 17 00.793341107 -0.040000 -0.020000 -0.030000
3691 2019 03 06 06 17 01.823514441 -0.040000 -0.020000 -0.020000
3692 2019 03 06 06 17 02.853664129 -0.040000 -0.020000 -0.020000
3693 2019 03 06 06 17 03.883810588 -0.040000 -0.020000 -0.020000
3694 2019 03 06 06 17 04.913959495 -0.030000 -0.020000 -0.020000
3695 2019 03 06 06 17 05.944124131 -0.050000 -0.030000 -0.020000
3696 2019 03 06 06 17 06.974336891 -0.050000 -0.020000 -0.020000
3697 2019 03 06 06 17 08.004483038 -0.030000 -0.020000 -0.020000
3698 2019 03 06 06 17 09.034675746 -0.040000 -0.020000 -0.020000
3699 2019 03 06 06 17 10.090631068 -0.050000 -0.020000 -0.020000
3700 2019 03 06 06 17 11.124063667 -0.040000 -0.010000 -0.020000
3701 2019 03 06 06 17 12.154229034 -0.040000 -0.020000 -0.010000
3702 2019 03 06 06 17 13.184405806 -0.040000 -0.020000 -0.020000
3703 2019 03 06 06 17 14.214537943 -0.040000 -0.030000 -0.020000
3704 2019 03 06 06 17 15.244676487 -0.050000 -0.020000 -0.020000
3705 2019 03 06 06 17 16.274849874 -0.040000 -0.020000 -0.020000
3706 2019 03 06 06 17 17.305126540 -0.040000 -0.010000 -0.020000
3707 2019 03 06 06 17 18.335334770 -0.030000 -0.020000 -0.020000
3708 2019 03 06 06 17 19.365569250 -0.040000 -0.020000 -0.020000
3709 2019 03 06 06 17 20.395804980 -0.050000 -0.020000 -0.020000
3710 2019 03 06 06 17 21.425957794 -0.040000 -0.020000 -0.020000
3711 2019 03 06 06 17 22.456103421 -0.030000 -0.020000 -0.020000
3712 2019 03 06 06 17 23.486271964 -0.050000 -0.020000 -0.020000
3713 2019 03 06 06 17 24.516466861 -0.050000 -0.020000 -0.020000
3714 2019 03 06 06 17 25.546635977 -0.040000 -0.020000 -0.020000
3715 2019 03 06 06 17 26.576793323 -0.040000 -0.030000 -0.020000
3716 2019 03 06 06 17 27.606924679 -0.050000 -0.020000 -0.010000
3717 2019 03 06 06 17 28.637064108 -0.050000 -0.020000 -0.020000
3718 2019 03 06 06 17 29.667103227 -0.050000 -0.020000 -0.020000
3719 2019 03 06 06 17 30.697137033 -0.050000 -0.020000 -0.020000
3720 2019 03 06 06 17 31.727175474 -0.040000 -0.020000 -0.020000
3721 2019 03 06 06 17 32.757210687 -0.040000 -0.020000 -0.020000
3722 2019 03 06 06 17 33.787361678 -0.050000 -0.020000 -0.020000
3723 2019 03 06 06 17 34.817398869 -0.030000 -0.020000 -0.020000
3724 2019 03 06 06 17 35.847546528 -0.040000 -0.020000 -0.020000
3725 2019 03 06 06 17 36.877700227 -0.040000 -0.020000 -0.020000
3726 2019 03 06 06 17 37.907732471 -0.040000 -0.020000 -0.010000
3727 2019 03 06 06 17 38.937767579 -0.040000 -0.020000 -0.020000
3728 2019 03 06 06 17 39.967815552 -0.030000 -0.020000 -0.020000
3729 2019 03 06 06 17 41.018376439 -0.050000 -0.020000 -0.020000
3730 2019 03 06 06 17 42.049306479 -0.020000 -0.020000 -0.020000
3731 2019 03 06 06 17 43.079621166 -0.050000 -0.030000 -0.020000
3732 2019 03 06 06 17 44.112244040 -0.030000 -0.020000 -0.020000
3733 2019 03 06 06 17 45.142475499 -0.020000 -0.020000 -0.010000
3734 2019 03 06 06 17 46.173724283 -0.030000 -0.010000 -0.020000
3735 2019 03 06 06 17 47.210528437 -0.040000 -0.020000 -0.020000
3736 2019 03 06 06 17 48.240576670 -0.040000 -0.020000 -0.020000
3737 2019 03 06 06 17 49.270663757 -0.040000 -0.020000 -0.020000
3738 2019 03 06 06 17 50.300839539 -0.040000 -0.020000 -0.020000
3739 2019 03 06 06 17 51.330906678 -0.050000 -0.010000 -0.020000
3740 2019 03 06 06 17 52.361046628 -0.050000 -0.020000 -0.020000
3741 2019 03 06 06 17 53.391225379 -0.050000 -0.020000 -0.020000
3742 2019 03 06 06 17 54.421290852 -0.040000 -0.020000 -0.020000
3743 2019 03 06 06 17 55.451500644 -0.030000 -0.020000 -0.020000
3744 2019 03 06 06 17 56.481575543 -0.040000 -0.020000 -0.020000
3745 2019 03 06 06 17 57.511629349 -0.030000 -0.020000 -0.020000
3746 2019 03 06 06 17 58.541769038 -0.050000 -0.020000 -0.020000
3747 2019 03 06 06 17 59.571907218 -0.040000 -0.020000 -0.020000
3748 2019 03 06 06 18 00.602091334 -0.050000 -0.030000 -0.020000
3749 2019 03 06 06 18 01.632260189 -0.040000 -0.020000 -0.020000
3750 2019 03 06 06 18 02.662390817 -0.050000 -0.020000 -0.020000
3751 2019 03 06 06 18 03.692572120 -0.060000 -0.020000 -0.020000
3752 2019 03 06 06 18 04.722724986 -0.030000 -0.010000 -0.020000
3753 2019 03 06 06 18 05.752875040 -0.050000 -0.020000 -0.020000
3754 2019 03 06 06 18 06.808538337 -0.040000 -0.020000 -0.020000
3755 2019 03 06 06 18 07.838958542 -0.040000 -0.010000 -0.020000
3756 2019 03 06 06 18 08.869370310 -0.050000 -0.020000 -0.020000
3757 2019 03 06 06 18 09.899816713 -0.050000 -0.020000 -0.020000
3758 2019 03 06 06 18 10.929874165 -0.050000 -0.010000 -0.020000
3759 2019 03 06 06 18 11.982599181 -0.040000 -0.020000 -0.020000
3760 2019 03 06 06 18 13.012644497 -0.050000 -0.020000 -0.010000
3761 2019 03 06 06 18 14.043488757 -0.040000 -0.020000 -0.020000
3762 2019 03 06 06 18 15.079452093 -0.030000 -0.020000 -0.020000
3763 2019 03 06 06 18 16.110838635 -0.050000 -0.020000 -0.010000
3764 2019 03 06 06 18 17.142003150 -0.030000 -0.020000 -0.020000
3765 2019 03 06 06 18 18.172483615 -0.040000 -0.020000 -0.020000
3766 2019 03 06 06 18 19.204177183 -0.040000 -0.030000 -0.020000
3767 2019 03 06 06 18 20.234829624 -0.030000 -0.030000 -0.010000
3768 2019 03 06 06 18 21.265323266 -0.060000 -0.010000 -0.020000
3769 2019 03 06 06 18 22.295824929 -0.030000 -0.030000 -0.030000
3770 2019 03 06 06 18 23.326438830 -0.020000 -0.020000 -0.020000
3771 2019 03 06 06 18 24.357062523 -0.040000 -0.020000 -0.020000
3772 2019 03 06 06 18 25.387310701 -0.040000 -0.020000 -0.020000
3773 2019 03 06 06 18 26.417643514 -0.050000 -0.020000 -0.020000
3774 2019 03 06 06 18 27.447877630 -0.040000 -0.020000 -0.020000
3775 2019 03 06 06 18 28.478247941 -0.070000 -0.010000 -0.020000
3776 2019 03 06 06 18 29.508478464 -0.060000 -0.020000 -0.020000
3777 2019 03 06 06 18 30.538715132 -0.050000 -0.010000 -0.020000
3778 2019 03 06 06 18 31.568975394 -0.020000 -0.030000 -0.020000
3779 2019 03 06 06 18 32.599213416 -0.060000 -0.020000 -0.020000
3780 2019 03 06 06 18 33.629437168 -0.020000 -0.020000 -0.020000
3781 2019 03 06 06 18 34.659704669 -0.080000 -0.010000 -0.020000
3782 2019 03 06 06 18 35.690181645 -0.050000 -0.030000 -0.020000
3783 2019 03 06 06 18 36.720452740 -0.070000 -0.010000 -0.020000
3784 2019 03 06 06 18 37.750720970 -0.040000 -0.030000 -0.020000
3785 2019 03 06 06 18 38.780985138 -0.020000 -0.030000 -0.020000
3786 2019 03 06 06 18 39.811217587 -0.080000 -0.010000 -0.020000
3787 2019 03 06 06 18 40.841451183 -0.060000 -0.010000 -0.020000
3788 2019 03 06 06 18 41.871773162 -0.030000 -0.030000 -0.020000
3789 2019 03 06 06 18 42.902032694 -0.050000 -0.020000 -0.010000
3790 2019 03 06 06 18 43.932294987 -0.050000 -0.020000 -0.020000
